marketplace_id,marketplace_name,mkt_created_date,category_id,category_name,category_comments,seller_id,seller_name,seller_address,transaction_date,transaction_value
1,QuickMart 1,2017-07-26,212,Beauty Section,High priority category for season 4,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-08-14,1429.53
25,Amazonia 25,2021-06-26,212,Beauty Section,High priority category for season 4,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-09-21,846.31
19,GlobalBay 19,2023-03-16,222,Automotive Section,High priority category for season 4,548,Vendor Alpha 48,"490 Commerce Ave, Suite 48",2024-09-28,1774.78
3,RiverTrade 3,2012-06-04,237,Beauty Section,High priority category for season 1,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-04-21,1527.91
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-05-23,967.38
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,546,Vendor Alpha 46,"132 Commerce Ave, Suite 46",2024-08-07,1426.71
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-03-30,28.14
22,Amazonia 22,2010-11-16,240,Fashion Section,High priority category for season 1,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-02-11,1999.24
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-11-04,504.73
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-09-07,1964.65
43,GlobalBay 43,2022-09-20,201,Books Section,High priority category for season 3,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-08-31,774.88
27,QuickMart 27,2022-07-07,231,Fashion Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-08-01,1595.55
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-10-07,966.37
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-03-05,1908.23
32,QuickMart 32,2010-02-22,226,Beauty Section,High priority category for season 1,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-06-19,136.01
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-03-15,1723.32
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-04-06,439.03
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-12-14,553.16
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-07-30,21.1
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,531,Vendor Alpha 31,"73 Commerce Ave, Suite 31",2024-03-05,1654.32
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-12-05,1564.64
33,GlobalBay 33,2018-10-17,246,Health Section,High priority category for season 4,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-04-01,1857.31
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-09-09,595.9
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-06-07,1330.3
32,QuickMart 32,2010-02-22,244,Books Section,High priority category for season 3,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-02-25,1688.28
19,GlobalBay 19,2023-03-16,235,Books Section,High priority category for season 3,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-06-15,1781.69
24,GlobalBay 24,2012-01-18,241,Beauty Section,High priority category for season 2,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-02-28,939.88
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-09-18,1045.57
16,Amazonia 16,2022-01-23,205,Books Section,High priority category for season 1,527,Vendor Alpha 27,"81 Commerce Ave, Suite 27",2024-02-14,735.95
41,RiverTrade 41,2023-07-28,243,Home & Garden Section,High priority category for season 2,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-02-21,1452.6
23,GlobalBay 23,2022-08-03,245,Beauty Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-05-23,1581.01
45,QuickMart 45,2022-12-02,216,Beauty Section,High priority category for season 4,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-03-12,1699.36
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-07-31,1221.4
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-08-22,713.42
32,QuickMart 32,2010-02-22,225,Fashion Section,High priority category for season 3,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-04-24,632.9
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-09-13,1872.22
31,QuickMart 31,2016-03-15,230,Home & Garden Section,High priority category for season 2,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-09-11,1000.84
11,eCart 11,2011-11-22,225,Fashion Section,High priority category for season 3,533,Vendor Alpha 33,"461 Commerce Ave, Suite 33",2024-10-30,1482.17
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-07-02,40.44
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-01-13,188.13
6,GlobalBay 6,2016-07-20,246,Health Section,High priority category for season 4,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-01-20,376.68
21,GlobalBay 21,2016-03-27,243,Home & Garden Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-09-27,1059.51
24,GlobalBay 24,2012-01-18,226,Beauty Section,High priority category for season 1,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-12-02,1340.59
21,GlobalBay 21,2016-03-27,219,Home & Garden Section,High priority category for season 4,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-08-14,1758.62
5,eCart 5,2019-04-23,232,Fashion Section,High priority category for season 2,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-11-12,1422.81
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-04-10,1458.72
15,GlobalBay 15,2015-04-07,228,Home & Garden Section,High priority category for season 3,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-12-01,1848.98
5,eCart 5,2019-04-23,205,Books Section,High priority category for season 1,549,Vendor Alpha 49,"537 Commerce Ave, Suite 49",2024-04-18,1020.76
36,RiverTrade 36,2022-01-14,228,Home & Garden Section,High priority category for season 3,548,Vendor Alpha 48,"490 Commerce Ave, Suite 48",2024-01-03,679.8
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-04-20,877.4
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,534,Vendor Alpha 34,"912 Commerce Ave, Suite 34",2024-02-20,149.39
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-03-26,1900.48
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-05-15,1386.03
45,QuickMart 45,2022-12-02,211,Home & Garden Section,High priority category for season 4,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-04-30,549.95
21,GlobalBay 21,2016-03-27,246,Health Section,High priority category for season 4,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-11-15,1623.44
6,GlobalBay 6,2016-07-20,208,Toys Section,High priority category for season 3,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-06-03,768.63
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-01-04,1094.32
27,QuickMart 27,2022-07-07,210,Automotive Section,High priority category for season 2,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-10-14,372.43
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-12-11,1471.22
19,GlobalBay 19,2023-03-16,222,Automotive Section,High priority category for season 4,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-05-23,88.1
16,Amazonia 16,2022-01-23,207,Electronics Section,High priority category for season 2,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-11-30,1223.09
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-04-27,277.64
23,GlobalBay 23,2022-08-03,240,Fashion Section,High priority category for season 1,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-09-05,1997.2
29,RiverTrade 29,2019-04-27,212,Beauty Section,High priority category for season 4,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-04-07,209.48
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-05-17,1113.22
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,546,Vendor Alpha 46,"132 Commerce Ave, Suite 46",2024-08-18,1238.9
15,GlobalBay 15,2015-04-07,248,Fashion Section,High priority category for season 4,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-02-08,182.89
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-07-27,596.18
43,GlobalBay 43,2022-09-20,201,Books Section,High priority category for season 3,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-01-13,621.52
3,RiverTrade 3,2012-06-04,237,Beauty Section,High priority category for season 1,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-08-10,266.44
35,RiverTrade 35,2014-05-22,248,Fashion Section,High priority category for season 4,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-05-07,684.01
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-02-06,1728.56
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-02-24,1467.96
22,Amazonia 22,2010-11-16,241,Beauty Section,High priority category for season 2,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-04-28,1332.48
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-03-20,1966.0
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-11-19,1822.14
27,QuickMart 27,2022-07-07,210,Automotive Section,High priority category for season 2,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-07-31,1366.08
7,RiverTrade 7,2019-08-19,236,Electronics Section,High priority category for season 2,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-10-06,1721.33
27,QuickMart 27,2022-07-07,231,Fashion Section,High priority category for season 3,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-02-11,532.62
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-05-13,1012.4
45,QuickMart 45,2022-12-02,211,Home & Garden Section,High priority category for season 4,549,Vendor Alpha 49,"537 Commerce Ave, Suite 49",2024-09-17,678.92
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-12-01,88.69
18,eCart 18,2023-08-24,229,Fashion Section,High priority category for season 1,544,Vendor Alpha 44,"655 Commerce Ave, Suite 44",2024-10-08,894.77
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-06-09,821.9
8,GlobalBay 8,2010-11-03,215,Home & Garden Section,High priority category for season 3,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-09-30,511.98
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-05-31,866.23
25,Amazonia 25,2021-06-26,246,Health Section,High priority category for season 4,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-04-07,1578.75
1,QuickMart 1,2017-07-26,207,Electronics Section,High priority category for season 2,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-11-07,259.09
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-11-07,183.43
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-09-26,280.29
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-09-27,1048.46
29,RiverTrade 29,2019-04-27,236,Electronics Section,High priority category for season 2,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-02-26,859.42
23,GlobalBay 23,2022-08-03,238,Books Section,High priority category for season 2,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-03-01,800.31
